,id,externalchannelname,incidentdate,classificationid,createdatetime,priority,ciscaseid,crmcaseid,crmcasestatus,ciscasestatus,histclusterid,retiredate,externalchannelid,externalchannelincidentid,clusterid,month,municipalityid,submunicipalityid,coordinatex,coordinatey,numberofunits
95,20831,GEOTECH,2023-04-16 00:00:00,NSPCL-23,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,e7e3b7348222a50e_NSPCL-23,2023-09-01 00:00:00,002,GT_VD_1138781_23,7419_NSPCL-23,4,008001,008001068,43.984356,26.380497,2
96,20870,GEOTECH,2023-04-18 00:00:00,NSPCL-29,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,ba707dca7c109b92_NSPCL-29,2023-06-01 00:00:00,002,GT_VD_929774_29,2486_NSPCL-29,4,008001,008603,42.184711,25.831264,2
97,11294,GEOTECH,2023-05-01 00:00:00,NSPCL-71,2023-05-24 06:53:50,Low (0%-10%),,,Retired,Retired,f65ece3f4514b710_NSPCL-71,2023-11-01 00:00:00,002,GT_VD_1126024_71,5043_NSPCL-71,5,008001,008001537,43.868242,26.41945,3
98,11298,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:50,Low (0%-10%),,INC-24-02-060003,Closed,,088533a9b9add0bc_NSPCL-31,2024-05-26 18:29:28,002,GT_VD_606605_31,22042_NSPCL-31,4,008001,008001293,44.016342,26.298603,2
99,11320,GEOTECH,2023-04-14 00:00:00,NSPCL-71,2023-05-24 06:53:50,,,,Retired,Retired,5fbdcb0700f27761_NSPCL-71,2024-02-01 00:00:00,002,GT_VD_680900_71,24732_NSPCL-71,4,008001,008301,44.159794,26.879206,6
100,11406,GEOTECH,2023-05-01 00:00:00,NSPCL-31,2023-05-24 06:53:50,Low (0%-10%),,INC-23-10-167849,Closed,,e3ae72d4c53ddcd2_NSPCL-31,2024-03-01 00:00:00,002,GT_VD_1126121_31,3886_NSPCL-31,5,008001,008001537,43.872928,26.419936,3
101,17730,GEOTECH,2023-04-14 00:00:00,NSPCL-71,2023-05-24 06:53:53,,,,Retired,Retired,52dface2ff6d1387_NSPCL-71,2024-03-28 16:15:44,002,GT_VD_686725_71,6553_NSPCL-71,4,008001,008301,44.146369,26.902806,7
102,17773,GEOTECH,2023-05-01 00:00:00,NSPCL-31,2023-05-24 06:53:53,Low (0%-10%),,INC-23-10-114714,Closed,,02d59646b51ede05_NSPCL-31,2024-03-01 00:00:00,002,GT_VD_1127069_31,12909_NSPCL-31,5,008001,008001537,43.881919,26.416033,1
103,21059,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,4fe733187c7239ea_NSPCL-5,2023-12-01 00:00:00,002,GT_VD_633914_5,3814_NSPCL-5,4,008001,008001562,44.004233,26.370906,1
104,21093,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,01c4a4b6cbf620b0_NSPCL-31,2023-12-01 00:00:00,002,GT_VD_596935_31,25997_NSPCL-31,4,008001,008001067,43.972917,26.322992,1
105,21123,GEOTECH,2023-04-18 00:00:00,NSPCL-23,2023-05-24 06:53:55,Low (0%-10%),,INC-23-10-087425,Retired,Retired,f4a7e4eb1f78de37_NSPCL-23,2023-07-01 00:00:00,002,GT_VD_929723_23,27076_NSPCL-23,4,008001,008603,42.183892,25.829639,1
106,14631,GEOTECH,2023-04-15 00:00:00,NSPCL-82,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,18e652a82c5cb66d_NSPCL-82,2023-11-01 00:00:00,002,GT_VD_748828_82,1447_NSPCL-82,4,008001,008101,43.984108,26.089092,1
107,14772,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:52,Low (0%-10%),,INC-23-10-136092,Closed,,662f5bb38958e7b2_NSPCL-31,2024-03-01 00:00:00,002,GT_VD_634647_31,25059_NSPCL-31,4,008001,008001562,44.002392,26.382175,1
108,14953,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,aa72b78d03c08eb4_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_634004_31,16928_NSPCL-31,4,008001,008001562,44.002914,26.361244,1
109,18217,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,7ad25dfebaffa704_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_635594_71,2b644c70b92cb5f5_NSPCL-71,4,008001,008001068,43.993969,26.386144,2
110,21442,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:55,Low (0%-10%),,INC-23-10-097046,Retired,Retired,80d44ed94417135b_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_634290_31,6628_NSPCL-31,4,008001,008001562,44.010117,26.367525,1
111,21515,GEOTECH,2023-04-15 00:00:00,NSPCL-63,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,bcb74c62b1b565ef_NSPCL-63,2023-06-01 00:00:00,002,GT_VD_635168_63,22673_NSPCL-63,4,008001,008001068,43.983336,26.391783,1
112,15039,GEOTECH,2023-05-01 00:00:00,NSPCL-31,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,1159e974e65a4c3e_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_1127036_31,8637_NSPCL-31,5,008001,008001537,43.8806,26.415244,2
113,15065,GEOTECH,2023-04-18 00:00:00,NSPCL-23,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,5e1b8dc014a1aef7_NSPCL-23,2024-01-01 00:00:00,002,GT_VD_914433_23,26178_NSPCL-23,4,008001,008603,42.183094,25.830233,2
114,15073,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:52,Low (0%-10%),,INC-23-10-117544,Retired,Retired,37dd8aa7f7b20555_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_635920_31,22582_NSPCL-31,4,008001,008001068,43.993808,26.385483,1
115,18346,GEOTECH,2023-04-15 00:00:00,NSPCL-23,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,58c15b92c5c98583_NSPCL-23,2023-07-01 00:00:00,002,GT_VD_1048112_23,16643_NSPCL-23,4,008001,008001067,43.973264,26.328256,1
116,18470,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,c75ca35b31694b28_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_635779_71,4632_NSPCL-71,4,008001,008001068,43.992581,26.382675,8
117,18509,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,c396144f76570e6c_NSPCL-71,2023-09-01 00:00:00,002,GT_VD_769394_71,3407_NSPCL-71,4,008001,008001537,43.889336,26.431389,4
118,21700,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,f8984fd704a18657_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1142847_71,12758_NSPCL-71,4,008001,008001068,43.972753,26.364625,5
119,21787,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,0089c168b545de31_NSPCL-71,2023-09-01 00:00:00,002,GT_VD_670624_71,2473_NSPCL-71,4,008001,008001068,43.884211,26.372381,4
120,12102,GEOTECH,2023-05-01 00:00:00,NSPCL-31,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,7739380eed8581f6_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_1126461_31,16712_NSPCL-31,5,008001,008001537,43.8769,26.422411,1
121,12111,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,d80b119fc957df20_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_636075_5,177_NSPCL-5,4,008001,008001562,43.989406,26.374186,1
122,15275,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:52,Low (0%-10%),,INC-23-10-175204,Retired,Retired,75f6dbe4a57e15fd_NSPCL-31,2023-08-01 00:00:00,002,GT_VD_633812_31,12490_NSPCL-31,4,008001,008001562,44.004158,26.370186,1
123,18556,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:53,,,,Retired,Retired,5ef0848804fbdf66_NSPCL-5,2023-08-01 00:00:00,002,GT_VD_1050621_5,22467_NSPCL-5,4,008001,008001067,43.975575,26.324417,1
124,22035,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,65547bfac5e9f2e4_NSPCL-31,2023-06-01 00:00:00,002,GT_VD_597491_31,7753_NSPCL-31,4,008001,008001067,43.97245,26.322761,1
125,15619,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,231760d6f2a86e9d_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_634640_5,4914_NSPCL-5,4,008001,008001068,43.984286,26.391675,1
126,18935,GEOTECH,2023-04-14 00:00:00,NSPCL-5,2023-05-24 06:53:54,,,,Retired,Retired,933f358ae8789b40_NSPCL-5,2024-02-01 00:00:00,002,GT_VD_683141_5,23185_NSPCL-5,4,008001,008301,44.228756,26.693139,1
127,22168,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,533f75e6f99d0ea9_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_682796_71,24571_NSPCL-71,4,008001,008001068,43.907119,26.356144,3
128,22207,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:55,Low (0%-10%),,INC-23-10-094920,Retired,Retired,f7027053b801c8f9_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_634291_31,2292_NSPCL-31,4,008001,008001068,43.985333,26.388336,1
129,32691,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:59,Low (0%-10%),,INC-23-10-159434,Retired,Retired,68dd154653c518f1_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1045443_31,13840_NSPCL-31,4,008001,008001562,44.053275,26.380792,1
130,32737,GEOTECH,2023-04-13 00:00:00,NSPCL-23,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,0828b5c364956f02_NSPCL-23,2023-12-01 00:00:00,002,GT_VD_576486_23,10886_NSPCL-23,4,008001,008001068,43.940003,26.363078,4
131,26155,GEOTECH,2023-04-19 00:00:00,NSPCL-23,2023-05-24 06:53:57,,,INC-23-10-095902,Retired,Retired,899b999f00036e21_NSPCL-23,2023-06-01 00:00:00,002,GT_VD_843054_23,5702_NSPCL-23,4,008001,008602,43.2856,25.253636,1
132,32884,GEOTECH,2023-04-16 00:00:00,NSPCL-63,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,f3d9cda32b721f0c_NSPCL-63,2024-01-01 00:00:00,002,GT_VD_690211_63,17491_NSPCL-63,4,008001,008001068,43.916489,26.357203,2
133,33043,GEOTECH,2023-04-19 00:00:00,NSPCL-5,2023-05-24 06:53:59,,,,Retired,Retired,c55d819528c63916_NSPCL-5,2023-12-01 00:00:00,002,GT_VD_931293_5,8247_NSPCL-5,4,008001,008201,43.483983,25.873272,2
134,33056,GEOTECH,2023-04-13 00:00:00,NSPCL-63,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,ec6607344a806f76_NSPCL-63,2023-08-01 00:00:00,002,GT_VD_573689_63,1181_NSPCL-63,4,008001,008001068,43.941886,26.377425,8
135,22934,GEOTECH,2023-04-17 00:00:00,NSPCL-71,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,ba861b494eedd779_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_781165_71,22708_NSPCL-71,4,008001,008303,43.544647,26.104094,2
136,22977,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:56,Low (0%-10%),,INC-23-10-116484,Retired,Retired,639e9c9eaa28a4c0_NSPCL-31,2024-01-01 00:00:00,002,GT_VD_634342_31,3893_NSPCL-31,4,008001,008001562,43.992225,26.377472,1
137,23059,GEOTECH,2023-04-19 00:00:00,NSPCL-55,2023-05-24 06:53:56,,,INC-23-10-181254,Retired,Retired,5d85a2f8ac950a58_NSPCL-55,2023-06-01 00:00:00,002,GT_VD_927013_55,1739_NSPCL-55,4,008001,008710,43.387631,25.844917,1
138,26300,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:57,Low (0%-10%),,INC-24-01-164895,Closed,,b21b950ae4a2a883_NSPCL-31,2024-05-07 13:20:51,002,GT_VD_604516_31,18446_NSPCL-31,4,008001,008001293,44.009094,26.299253,2
139,26327,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,d8248dfa4467c6e1_NSPCL-71,2023-08-01 00:00:00,002,GT_VD_695800_71,8559_NSPCL-71,4,008001,008001068,43.889408,26.383372,2
140,29827,GEOTECH,2023-04-18 00:00:00,NSPCL-5,2023-05-24 06:53:58,Low (0%-10%),,,Retired,Retired,f7c17588029d6982_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_844095_5,21891_NSPCL-5,4,008001,008501,42.925861,24.706844,1
141,33095,GEOTECH,2023-04-19 00:00:00,NSPCL-23,2023-05-24 06:53:59,,,,Retired,Retired,5d85a2f8ac950a58_NSPCL-23,2023-09-01 00:00:00,002,GT_VD_840275_23,15a471d8d39a5298_NSPCL-23,4,008001,008710,43.357506,25.566522,2
142,33181,GEOTECH,2023-04-18 00:00:00,NSPCL-5,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,43af056bddd29a74_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_840770_5,3261_NSPCL-5,4,008001,008501,42.925922,24.716447,1
143,23106,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:56,,,,Retired,Retired,182a5586a7907207_NSPCL-5,2024-01-01 00:00:00,002,GT_VD_751423_5,84c4456173f68daa_NSPCL-5,4,008001,008709,43.627175,26.882097,1
144,23201,GEOTECH,2023-04-16 00:00:00,NSPCL-5,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,464796db4b47c166_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_739776_5,8455_NSPCL-5,4,008001,008203,44.212922,25.845189,1
145,23248,GEOTECH,2023-04-13 00:00:00,NSPCL-71,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,3b681f267c3e78f7_NSPCL-71,2023-09-01 00:00:00,002,GT_VD_572626_71,12307_NSPCL-71,4,008001,008001068,43.958969,26.383975,2
146,30047,GEOTECH,2023-04-17 00:00:00,NSPCL-5,2023-05-24 06:53:58,Low (0%-10%),,,Retired,Retired,3621cf0dbae8d6fd_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_789452_5,8325_NSPCL-5,4,008001,008304,43.652247,26.058047,1
147,30067,GEOTECH,2023-04-17 00:00:00,NSPCL-69,2023-05-24 06:53:58,Low (0%-10%),,,Retired,Retired,005f30140c15e600_NSPCL-69,2023-06-01 00:00:00,002,GT_VD_781418_69,11975_NSPCL-69,4,008001,008304,43.608711,26.054642,1
148,30085,GEOTECH,2023-04-17 00:00:00,NSPCL-23,2023-05-24 06:53:58,Low (0%-10%),,INC-24-01-191477,Retired,Retired,059d0f945eb3805c_NSPCL-23,2023-06-01 00:00:00,002,GT_VD_775686_23,3077_NSPCL-23,4,008001,008303,43.559819,26.090436,3
149,33344,GEOTECH,2023-04-17 00:00:00,NSPCL-31,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,c6c4790490c981d3_NSPCL-31,2023-12-01 00:00:00,002,GT_VD_785760_31,19197_NSPCL-31,4,008001,008303,43.534606,26.060725,1
150,23446,GEOTECH,2023-04-14 00:00:00,NSPCL-5,2023-05-24 06:53:56,,,,Retired,Retired,6d76d7a3b5dd0a6d_NSPCL-5,2023-11-01 00:00:00,002,GT_VD_698774_5,9249_NSPCL-5,4,008001,008301,44.153489,26.888064,1
151,26645,GEOTECH,2023-04-18 00:00:00,NSPCL-23,2023-05-24 06:53:57,Low (0%-10%),,INC-23-08-132590,Retired,Retired,9ae06681930f09f4_NSPCL-23,2023-11-01 00:00:00,002,GT_VD_840458_23,18565_NSPCL-23,4,008001,008501,42.925475,24.708272,5
152,26757,GEOTECH,2023-04-19 00:00:00,NSPCL-23,2023-05-24 06:53:57,,,INC-23-10-167789,Retired,Retired,432f887865b0e1b5_NSPCL-23,2023-06-01 00:00:00,002,GT_VD_845316_23,237_NSPCL-23,4,008001,008704,42.874497,25.5118,6
153,33680,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:54:00,Low (0%-10%),,,Retired,Retired,1ae01c6d37ca57be_NSPCL-71,2023-09-01 00:00:00,002,GT_VD_669542_71,4453_NSPCL-71,4,008001,008302,43.753247,25.96675,2
154,33692,GEOTECH,2023-04-13 00:00:00,NSPCL-63,2023-05-24 06:54:00,Low (0%-10%),,,Retired,Retired,b5b04a426cc388c4_NSPCL-63,2024-01-01 00:00:00,002,GT_VD_587174_63,3006_NSPCL-63,4,008001,008601,43.825225,26.294458,3
155,23545,GEOTECH,2023-04-17 00:00:00,NSPCL-29,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,bd494e9886b3e040_NSPCL-29,2023-06-01 00:00:00,002,GT_VD_793517_29,18214_NSPCL-29,4,008001,008303,43.548417,26.099264,1
156,23631,GEOTECH,2023-04-13 00:00:00,NSPCL-55,2023-05-24 06:53:56,Low (0%-10%),,INC-23-10-086562,Retired,Retired,2b69cf4697f0a917_NSPCL-55,2023-09-01 00:00:00,002,GT_VD_592194_55,16295_NSPCL-55,4,008001,008001068,43.921097,26.371914,1
157,23661,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,dbef5e3827a1a93f_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1049620_5,16715_NSPCL-5,4,008001,008001067,43.977736,26.294306,2
158,26886,GEOTECH,2023-04-17 00:00:00,NSPCL-69,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,e31f4a14ac3602d4_NSPCL-69,2023-12-01 00:00:00,002,GT_VD_795002_69,1446_NSPCL-69,4,008001,008304,43.608922,26.056797,1
159,30378,GEOTECH,2023-04-18 00:00:00,NSPCL-23,2023-05-24 06:53:58,Low (0%-10%),,INC-23-10-092932,Retired,Retired,3a064b0dbc1b0875_NSPCL-23,2023-09-01 00:00:00,002,GT_VD_844710_23,12166_NSPCL-23,4,008001,008501,42.92545,24.710261,1
160,30467,GEOTECH,2023-04-15 00:00:00,NSPCL-23,2023-05-24 06:53:58,Low (0%-10%),,INC-23-08-133052,Retired,Retired,927d093507afb4fe_NSPCL-23,2024-01-01 00:00:00,002,GT_VD_1048609_23,12964_NSPCL-23,4,008001,008001067,43.993133,26.274503,1
161,33697,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:54:00,Low (0%-10%),,INC-23-10-160343,Retired,Retired,9a7fcfef9b94fbd4_NSPCL-31,2023-06-01 00:00:00,002,GT_VD_598888_31,20370_NSPCL-31,4,008001,008001562,44.027253,26.319589,1
162,23751,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,aa80de82967ca417_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_694064_71,2712_NSPCL-71,4,008001,008001068,43.914753,26.353375,3
163,23888,GEOTECH,2023-04-18 00:00:00,NSPCL-29,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,7b4ad383f94ed229_NSPCL-29,2023-06-01 00:00:00,002,GT_VD_931310_29,27023_NSPCL-29,4,008001,008603,42.185458,25.827328,1
164,27105,GEOTECH,2023-05-02 00:00:00,NSPCL-55,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,e30607d0a683f6e7_NSPCL-55,2023-07-01 00:00:00,002,GT_VD_1139529_55,4450_NSPCL-55,5,008001,008001562,44.047069,26.360681,1
165,30596,GEOTECH,2023-04-17 00:00:00,NSPCL-69,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,c46d99051519cbb0_NSPCL-69,2023-06-01 00:00:00,002,GT_VD_792498_69,869_NSPCL-69,4,008001,008303,43.543831,26.108397,1
166,30678,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,1168b993b507213d_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_696877_71,3491_NSPCL-71,4,008001,008001068,43.897125,26.366464,5
167,30777,GEOTECH,2023-04-16 00:00:00,NSPCL-23,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,9d4eed809f5cf4ff_NSPCL-23,2023-09-01 00:00:00,002,GT_VD_1138203_23,8431_NSPCL-23,4,008001,008001068,43.968094,26.372472,3
168,33994,GEOTECH,2023-04-16 00:00:00,NSPCL-63,2023-05-24 06:54:00,Low (0%-10%),,,Retired,Retired,8f172c650878518d_NSPCL-63,2023-09-01 00:00:00,002,GT_VD_675405_63,23355_NSPCL-63,4,008001,008001068,43.904578,26.362928,2
169,23975,GEOTECH,2023-04-18 00:00:00,NSPCL-69,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,a5cebc596d3ad905_NSPCL-69,2023-06-01 00:00:00,002,GT_VD_841559_69,10618_NSPCL-69,4,008001,008501,42.930744,24.704619,1
170,30846,GEOTECH,2023-04-13 00:00:00,NSPCL-55,2023-05-24 06:53:59,Low (0%-10%),,INC-23-10-088510,Retired,Retired,c51d1c576b347060_NSPCL-55,2023-12-01 00:00:00,002,GT_VD_577501_55,8057_NSPCL-55,4,008001,008001068,43.957467,26.349433,1
171,27552,GEOTECH,2023-04-18 00:00:00,NSPCL-23,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,5363934e24acd65f_NSPCL-23,2023-11-01 00:00:00,002,GT_VD_841837_23,7919_NSPCL-23,4,008001,008501,42.919322,24.708986,3
172,31104,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,7b9ee3252ebf8545_NSPCL-31,2023-08-01 00:00:00,002,GT_VD_1045364_31,23176_NSPCL-31,4,008001,008001562,44.056836,26.380306,1
173,34467,GEOTECH,2023-04-18 00:00:00,NSPCL-23,2023-05-24 06:54:00,Low (0%-10%),,INC-23-10-088461,Retired,Retired,f7c17588029d6982_NSPCL-23,2023-10-01 00:00:00,002,GT_VD_845312_23,11787_NSPCL-23,4,008001,008501,42.933431,24.715206,3
174,34505,GEOTECH,2023-04-16 00:00:00,NSPCL-31,2023-05-24 06:54:00,Low (0%-10%),,INC-23-08-040007,Retired,Retired,ef788a8ee09f989a_NSPCL-31,2023-06-01 00:00:00,002,GT_VD_684043_31,19375_NSPCL-31,4,008001,008001068,43.903053,26.367278,2
175,24396,GEOTECH,2023-04-19 00:00:00,NSPCL-5,2023-05-24 06:53:56,,,,Retired,Retired,f3e8829da24a66c1_NSPCL-5,2024-03-28 16:15:44,002,GT_VD_930791_5,7318_NSPCL-5,4,008001,008201,43.483672,25.865642,1
176,24572,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,b638637df0bfb57c_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_682774_71,13421_NSPCL-71,4,008001,008001068,43.898408,26.360336,3
177,24654,GEOTECH,2023-04-14 00:00:00,NSPCL-23,2023-05-24 06:53:56,Low (0%-10%),,INC-23-10-156443,Retired,Retired,47871a03e9055070_NSPCL-23,2023-06-01 00:00:00,002,GT_VD_600112_23,20259_NSPCL-23,4,008001,008001562,44.022944,26.317228,1
178,27970,GEOTECH,2023-04-13 00:00:00,NSPCL-5,2023-05-24 06:53:57,Low (0%-10%),,,Retired,Retired,231760d6f2a86e9d_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_574937_5,23059_NSPCL-5,4,008001,008001068,43.950161,26.351231,1
179,28068,GEOTECH,2023-04-15 00:00:00,NSPCL-29,2023-05-24 06:53:57,,,INC-23-10-115733,Retired,Retired,a302a2466f1b848f_NSPCL-29,2024-01-01 00:00:00,002,GT_VD_665660_29,3115_NSPCL-29,4,008001,008302,43.679947,25.953919,1
180,31504,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:59,Low (0%-10%),,INC-23-10-158312,Retired,Retired,9a7fcfef9b94fbd4_NSPCL-31,2023-06-01 00:00:00,002,GT_VD_607004_31,20370_NSPCL-31,4,008001,008001562,44.027378,26.319656,1
181,31546,GEOTECH,2023-04-17 00:00:00,NSPCL-69,2023-05-24 06:53:59,Low (0%-10%),,,Retired,Retired,41ae67de98bee7d3_NSPCL-69,2023-07-01 00:00:00,002,GT_VD_791416_69,26895_NSPCL-69,4,008001,008303,43.544381,26.105475,2
182,24877,GEOTECH,2023-04-15 00:00:00,NSPCL-69,2023-05-24 06:53:56,,,,Retired,Retired,c3efc5dd3ad69b6b_NSPCL-69,2023-06-01 00:00:00,002,GT_VD_687796_69,11562_NSPCL-69,4,008001,008701,44.258472,26.302044,1
183,24912,GEOTECH,2023-04-13 00:00:00,NSPCL-5,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,95ebcb41b483deb0_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_590510_5,2315_NSPCL-5,4,008001,008001068,43.952858,26.348219,1
184,24964,GEOTECH,2023-04-19 00:00:00,NSPCL-55,2023-05-24 06:53:56,,,INC-23-10-094878,Retired,Retired,432f887865b0e1b5_NSPCL-55,2023-11-01 00:00:00,002,GT_VD_841298_55,5731_NSPCL-55,4,008001,008704,42.882378,25.514328,1
185,28193,GEOTECH,2023-04-15 00:00:00,NSPCL-23,2023-05-24 06:53:57,Low (0%-10%),,INC-23-08-130366,Retired,Retired,7f5c4fb17ee6fc5d_NSPCL-23,2023-08-01 00:00:00,002,GT_VD_754335_23,27234_NSPCL-23,4,008001,008101,44.001542,26.095578,3
186,25054,GEOTECH,2023-04-18 00:00:00,NSPCL-63,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,a5cebc596d3ad905_NSPCL-63,2023-06-01 00:00:00,002,GT_VD_842066_63,24426_NSPCL-63,4,008001,008501,42.928506,24.712014,9
187,28400,GEOTECH,2023-04-16 00:00:00,NSPCL-31,2023-05-24 06:53:57,Low (0%-10%),,INC-23-10-118562,Retired,Retired,95de298f20f5c638_NSPCL-31,2023-12-01 00:00:00,002,GT_VD_689287_31,12835_NSPCL-31,4,008001,008001068,43.913947,26.353039,2
188,31920,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:59,Low (0%-10%),,INC-24-01-204861,Closed,,25bd76a67bd32e24_NSPCL-31,2024-02-01 00:00:00,002,GT_VD_1046287_31,10070_NSPCL-31,4,008001,008001562,44.060122,26.367411,1
189,35206,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:54:00,Low (0%-10%),,,Retired,Retired,cb137d2aad7df599_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_697346_71,14102_NSPCL-71,4,008001,008001068,43.904708,26.3665,4
190,25264,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,4baf72fd1ee9c645_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_608463_31,10898_NSPCL-31,4,008001,008001562,44.02485,26.318339,1
